Actual_MW,Predicted_MW,Forecast_Error_MW,Anomaly
24002.0,23843.441,158.5586,0
22907.0,22820.195,86.80469,0
22211.0,22234.12,23.11914,0
21915.0,21865.475,49.52539,0
22360.0,22168.525,191.47461,0
24291.0,24155.396,135.60352,0
28380.0,28115.727,264.27344,0
30806.0,30810.234,4.234375,0
31372.0,31402.521,30.521484,0
32198.0,31745.611,452.38867,0
33025.0,32847.19,177.8086,0
32992.0,33416.383,424.3828,0
32370.0,33080.613,710.6133,0
32286.0,32157.217,128.7832,0
31800.0,32097.068,297.06836,0
31396.0,31371.033,24.966797,0
31053.0,31100.643,47.64258,0
30720.0,30705.297,14.703125,0
31731.0,31228.773,502.22656,0
32365.0,32716.387,351.38672,0
31138.0,31370.496,232.4961,0
29491.0,29346.984,144.01562,0
26839.0,27044.37,205.36914,0
24379.0,24252.488,126.51172,0
22512.0,22446.453,65.546875,0
21506.0,21473.797,32.203125,0
20923.0,20944.719,21.71875,0
20868.0,20684.445,183.55469,0
21348.0,21227.645,120.35547,0
23000.0,23124.273,124.27344,0
26845.0,26506.25,338.75,0
29597.0,29261.07,335.9297,0
30123.0,30397.184,274.1836,0
30356.0,30398.904,42.904297,0
30670.0,30745.773,75.77344,0
30286.0,30746.246,460.2461,0
29882.0,30094.506,212.50586,0
29708.0,29686.832,21.167969,0
29469.0,29454.148,14.8515625,0
29037.0,29192.537,155.53711,0
28859.0,28712.045,146.95508,0
29337.0,28755.422,581.5781,0
30858.0,30220.973,637.02734,0
31204.0,31316.033,112.0332,0
30324.0,30124.47,199.5293,0
29235.0,28783.62,451.38086,0
27402.0,27141.035,260.96484,0
25469.0,25105.176,363.82422,0
23470.0,23447.129,22.871094,0
22519.0,22238.895,280.10547,0
21854.0,21778.672,75.328125,0
21670.0,21552.756,117.24414,0
21638.0,21834.45,196.44922,0
22243.0,22288.898,45.898438,0
23558.0,23336.508,221.49219,0
24919.0,25053.652,134.65234,0
26468.0,26577.28,109.2793,0
27531.0,27495.139,35.86133,0
27910.0,27853.219,56.78125,0
27625.0,27878.705,253.70508,0
26992.0,27335.979,343.97852,0
26589.0,26480.564,108.43555,0
26154.0,26148.158,5.841797,0
26158.0,25884.125,273.875,0
26475.0,26347.08,127.91992,0
27260.0,26868.254,391.7461,0
28837.0,28223.25,613.75,0
29082.0,29366.53,284.5293,0
28336.0,28079.361,256.63867,0
27445.0,26971.3,473.69922,0
26214.0,25611.494,602.50586,0
24708.0,24205.963,502.0371,0
23017.0,22942.852,74.14844,0
22176.5,21795.014,381.48633,0
21336.0,21390.336,54.335938,0
21265.0,20911.184,353.8164,0
21519.0,21272.906,246.09375,0
22169.0,21979.412,189.58789,0
23124.0,23032.906,91.09375,0
24510.0,24299.422,210.57812,0
25849.0,26090.377,241.37695,0
26447.0,26761.08,314.08008,0
26446.0,26593.576,147.57617,0
26084.0,26359.158,275.1582,0
25652.0,25871.918,219.91797,0
25211.0,25349.16,138.16016,0
24883.0,24919.535,36.535156,0
24912.0,24822.207,89.79297,0
25864.0,25334.023,529.97656,0
28754.0,27090.033,1663.9668,1
30121.0,30000.646,120.353516,0
29601.0,29478.037,122.96289,0
29127.0,28627.541,499.45898,0
27800.0,27904.96,104.96094,0
26017.0,25912.623,104.37695,0
24427.0,23929.275,497.7246,0
23503.0,22861.602,641.39844,0
23024.0,22729.967,294.0332,0
22998.0,22756.15,241.84961,0
23275.0,23111.424,163.57617,0
24193.0,24053.56,139.43945,0
26443.0,26422.93,20.070312,0
30517.0,30142.346,374.6543,0
32120.0,32695.8,575.8008,0
32079.0,32185.645,106.64453,0
31784.0,32278.287,494.2871,0
31511.0,31829.416,318.41602,0
31124.0,31304.879,180.8789,0
30619.0,31019.45,400.44922,0
30411.0,30446.988,35.98828,0
30094.0,30207.354,113.353516,0
29783.0,29848.963,65.96289,0
30324.0,29853.1,470.9004,0
32912.0,31455.672,1456.3281,1
33678.0,34435.9,757.89844,0
32902.0,33263.152,361.15234,0
31774.0,31984.803,210.80273,0
29948.0,30048.396,100.396484,0
27264.0,27164.861,99.13867,0
24921.0,24643.172,277.82812,0
23229.0,23076.164,152.83594,0
22494.0,22243.885,250.11523,0
22290.0,21980.084,309.91602,0
22214.0,22176.924,37.07617,0
22868.0,22753.46,114.53906,0
24977.0,25028.395,51.39453,0
28675.0,28927.16,252.16016,0
30656.0,30636.062,19.9375,0
30619.0,30962.201,343.20117,0
30608.0,30892.559,284.5586,0
30666.0,30875.164,209.16406,0
30728.0,30647.057,80.94336,0
30258.0,30782.676,524.6758,0
30145.0,30127.822,17.177734,0
29864.0,30004.775,140.77539,0
29590.0,29596.826,6.826172,0
30010.0,29603.31,406.68945,0
32565.0,30726.47,1838.5293,1
33175.0,34074.137,899.1367,0
32435.0,32677.674,242.67383,0
31523.0,31513.385,9.615234,0
29764.0,29918.377,154.37695,0
27259.0,27098.807,160.19336,0
25035.0,24650.996,384.0039,0
23350.0,23190.5,159.5,0
22610.0,22365.742,244.25781,0
22345.0,22103.02,241.98047,0
22379.0,22230.955,148.04492,0
23050.0,22930.617,119.38281,0
25278.0,25178.494,99.50586,0
29107.0,29184.475,77.47461,0
31171.0,31030.203,140.79688,0
31338.0,31381.223,43.222656,0
31242.0,31541.41,299.41016,0
31453.0,31404.527,48.472656,0
31205.0,31428.209,223.20898,0
30928.0,31123.082,195.08203,0
30614.0,30840.135,226.13477,0
29906.0,30335.553,429.55273,0
29813.0,29395.703,417.29688,0
30320.0,29840.654,479.3457,0
32387.0,31006.033,1380.9668,1
32095.0,33505.72,1410.7188,1
31083.0,31594.361,511.36133,0
30575.0,30194.969,380.03125,0
29333.0,29133.617,199.38281,0
26808.0,26904.594,96.59375,0
24262.0,24207.51,54.490234,0
22595.0,22341.51,253.49023,0
21778.0,21672.275,105.72461,0
21498.0,21323.611,174.38867,0
21547.0,21385.088,161.91211,0
22187.0,22086.484,100.515625,0
24296.0,24129.893,166.10742,0
27937.0,28119.793,182.79297,0
29680.0,30067.508,387.5078,0
30091.0,29914.275,176.72461,0
30233.0,30303.514,70.51367,0
30505.0,30380.062,124.9375,0
30507.0,30413.684,93.31641,0
30479.0,30366.291,112.708984,0
30548.0,30384.334,163.66602,0
30242.0,30441.498,199.49805,0
29924.0,30021.47,97.4707,0
30439.0,30343.195,95.80469,0
32783.0,32480.943,302.05664,0
33080.0,33173.53,93.53125,0
32485.0,32335.008,149.99219,0
31420.0,31600.367,180.36719,0
29491.0,29919.203,428.20312,0
26810.0,27025.672,215.67188,0
24560.0,24190.75,369.25,0
22628.0,22712.348,84.34766,0
21610.0,21649.588,39.58789,0
21184.0,21075.836,108.16406,0
21099.0,21021.383,77.61719,0
21613.0,21559.064,53.935547,0
23525.0,23407.188,117.8125,0
27190.0,27117.045,72.95508,0
29179.0,29480.955,301.95508,0
30111.0,29650.844,460.15625,0
30505.0,30465.912,39.08789,0
30991.0,30728.09,262.91016,0
31400.0,30966.988,433.01172,0
31171.0,31388.86,217.85938,0
31033.0,30980.654,52.345703,0
30966.0,30789.078,176.92188,0
30503.0,30808.256,305.25586,0
30604.0,30668.844,64.84375,0
32521.0,32279.906,241.09375,0
32385.0,33099.28,714.28125,0
31103.0,31467.799,364.79883,0
29704.0,30046.107,342.10742,0
27949.0,28245.404,296.4043,0
25987.0,25765.508,221.49219,0
23983.0,23685.812,297.1875,0
22243.0,22091.193,151.80664,0
21250.0,21028.863,221.13672,0
20584.0,20460.406,123.59375,0
20133.0,20200.82,67.82031,0
20066.0,20213.5,147.5,0
20809.0,20637.443,171.55664,0
21883.0,21845.725,37.27539,0
23177.0,23230.543,53.54297,0
25404.0,24852.684,551.3164,0
26893.0,26916.51,23.509766,0
27377.0,27473.86,96.859375,0
27355.0,27292.928,62.072266,0
26887.0,27051.342,164.3418,0
26140.0,26410.314,270.31445,0
25587.0,25548.654,38.345703,0
25295.0,25264.4,30.59961,0
25642.0,25994.668,352.66797,0
28077.0,27738.79,338.21094,0
28503.0,28789.07,286.0703,0
27694.0,27867.406,173.40625,0
26823.0,26853.436,30.435547,0
25745.0,25638.818,106.18164,0
24276.0,24020.08,255.91992,0
22344.0,22332.336,11.6640625,0
20901.0,20646.477,254.52344,0
19895.0,19788.742,106.25781,0
19543.0,19205.988,337.01172,0
19204.0,19194.434,9.566406,0
19544.0,19222.13,321.86914,0
19922.0,20055.719,133.71875,0
20600.0,20696.629,96.62891,0
21780.0,21630.936,149.06445,0
23312.0,23243.78,68.2207,0
24319.0,24570.875,251.875,0
24622.0,24775.72,153.7207,0
24734.0,24638.084,95.916016,0
24722.0,24641.176,80.82422,0
24427.0,24546.754,119.75391,0
24207.0,24168.805,38.195312,0
24197.0,24247.379,50.378906,0
25158.0,25325.688,167.6875,0
28225.0,27547.408,677.5918,0
28886.0,28655.299,230.70117,0
28312.0,28236.297,75.703125,0
27516.0,27459.37,56.63086,0
26247.0,26300.57,53.570312,0
24392.0,24464.459,72.458984,0
22716.0,22392.492,323.5078,0
21426.0,21090.363,335.63672,0
20367.0,20643.082,276.08203,0
20412.0,20057.64,354.35938,0
20384.0,20514.857,130.85742,0
21213.0,21096.496,116.50391,0
23463.0,23315.693,147.30664,0
27234.0,27301.658,67.6582,0
29381.0,29608.248,227.24805,0
30099.0,29943.424,155.57617,0
30501.0,30642.273,141.27344,0
30874.0,30889.645,15.644531,0
30789.0,30898.74,109.740234,0
30536.0,30686.043,150.04297,0
30456.0,30417.096,38.904297,0
30121.0,30349.613,228.61328,0
30049.0,30045.72,3.2792969,0
30981.0,30951.977,29.023438,0
33590.0,33237.613,352.38672,0
34003.0,34037.848,34.847656,0
33139.0,33436.246,297.2461,0
32097.0,32225.61,128.60938,0
30317.0,30359.174,42.17383,0
27679.0,27537.717,141.2832,0
25216.0,24983.537,232.46289,0
23570.0,23318.547,251.45312,0
22845.0,22579.773,265.22656,0
22409.0,22334.447,74.552734,0
22402.0,22284.508,117.49219,0
23101.0,23025.71,75.28906,0
25247.0,25221.79,25.210938,0
29037.0,29177.305,140.30469,0
30658.0,31179.498,521.49805,0
30784.0,30749.672,34.328125,0
30722.0,30971.156,249.15625,0
30633.0,30796.645,163.64453,0
30301.0,30418.168,117.16797,0
29904.0,30076.846,172.8457,0
29798.0,29684.041,113.958984,0
29438.0,29650.656,212.65625,0
29227.0,29368.135,141.13477,0
29927.0,30226.71,299.71094,0
32887.0,32304.8,582.1992,0
33269.0,33392.62,123.62109,0
32625.0,32582.768,42.23242,0
31798.0,31753.803,44.197266,0
30357.0,30233.176,123.82422,0
27341.0,27801.602,460.60156,0
25096.0,24613.812,482.1875,0
23316.0,23217.666,98.333984,0
22373.0,22387.818,14.818359,0
22009.0,21887.004,121.99609,0
21953.0,21914.992,38.007812,0
22693.0,22543.277,149.72266,0
24619.0,24765.318,146.31836,0
28253.0,28374.875,121.875,0
29856.0,30399.4,543.4004,0
30062.0,30035.719,26.28125,0
30133.0,30269.13,136.13086,0
30104.0,30272.334,168.33398,0
30071.0,29924.924,146.07617,0
29721.0,29938.105,217.10547,0
29653.0,29510.691,142.3086,0
29444.0,29506.895,62.89453,0
29248.0,29371.447,123.447266,0
29692.0,30067.488,375.48828,0
32360.0,31798.756,561.24414,0
32444.0,32901.094,457.09375,0
31501.0,31657.63,156.63086,0
30560.0,30561.842,1.8417969,0
28887.0,29068.441,181.4414,0
26197.0,26448.223,251.22266,0
23759.0,23606.492,152.50781,0
22478.0,21927.96,550.03906,0
21558.0,21554.48,3.5195312,0
21251.0,21065.105,185.89453,0
21187.0,21142.496,44.503906,0
21500.0,21758.191,258.1914,0
24184.0,23310.49,873.50977,0
27953.0,28163.299,210.29883,0
29668.0,30001.861,333.86133,0
29958.0,29815.807,142.19336,0
30035.0,30109.744,74.74414,0
30101.0,30127.424,26.423828,0
29935.0,29907.348,27.652344,0
29670.0,29712.975,42.97461,0
29627.0,29463.521,163.47852,0
29294.0,29463.967,169.9668,0
29023.0,29105.844,82.84375,0
29615.0,29676.018,61.01758,0
32205.0,31777.332,427.66797,0
32397.0,32529.893,132.89258,0
31582.0,31624.82,42.820312,0
30452.0,30668.082,216.08203,0
28715.0,28977.535,262.53516,0
26304.0,26375.19,71.18945,0
23894.0,23824.512,69.48828,0
21987.0,22078.725,91.72461,0
21235.0,21031.621,203.3789,0
20792.0,20748.402,43.597656,0
20705.0,20652.016,52.984375,0
21400.0,21180.252,219.74805,0
23297.0,23264.117,32.882812,0
26928.0,26786.465,141.53516,0
28807.0,29167.459,360.45898,0
29560.0,29235.533,324.4668,0
29891.0,29883.85,7.1503906,0
30041.0,30099.277,58.277344,0
29898.0,29897.246,0.75390625,0
29387.0,29646.36,259.35938,0
29404.0,29041.273,362.72656,0
28761.0,29240.92,479.91992,0
28611.0,28322.445,288.5547,0
29608.0,29275.734,332.26562,0
32244.0,31861.521,382.47852,0
32200.0,32209.148,9.1484375,0
31419.0,31373.418,45.58203,0
30539.0,30535.662,3.3378906,0
29288.0,29203.12,84.88086,0
27430.0,27201.129,228.8711,0
25424.0,25122.47,301.5293,0
23871.0,23472.27,398.73047,0
23010.0,22689.975,320.0254,0
22571.0,22295.426,275.57422,0
22457.0,22273.11,183.89062,0
22569.0,22657.375,88.375,0
23569.0,23273.764,295.23633,0
24713.0,24772.283,59.283203,0
25891.0,26050.691,159.6914,0
27488.0,27204.492,283.5078,0
27960.0,28363.494,403.49414,0
27644.0,27813.207,169.20703,0
27161.0,27043.168,117.83203,0
26424.0,26565.844,141.84375,0
25721.0,25760.604,39.603516,0
25114.0,25083.078,30.921875,0
24926.0,24834.008,91.99219,0
25814.0,26070.105,256.10547,0
28560.0,28361.568,198.43164,0
28718.0,28804.129,86.12891,0
28051.0,28065.994,14.994141,0
27102.0,27262.436,160.43555,0
25965.0,25869.576,95.42383,0
24574.0,24175.15,398.8496,0
22862.0,22613.662,248.33789,0
21431.0,21158.441,272.5586,0
20493.0,20292.322,200.67773,0
19896.0,19778.363,117.63672,0
19674.0,19540.68,133.32031,0
19675.0,19726.0,51.0,0
20280.0,20138.422,141.57812,0
21111.0,21149.938,38.9375,0
21889.0,22201.463,312.4629,0
23341.0,23158.576,182.42383,0
24614.0,24522.73,91.26953,0
24900.0,25209.46,309.46094,0
24954.0,24919.953,34.046875,0
24786.0,24825.56,39.560547,0
24574.0,24534.652,39.347656,0
24578.0,24343.055,234.94531,0
24433.0,24747.299,314.29883,0
25483.0,25460.783,22.216797,0
28620.0,27933.156,686.84375,0
29376.0,29033.746,342.2539,0
28993.0,28723.266,269.73438,0
28643.0,28160.832,482.16797,0
27662.0,27479.441,182.5586,0
25918.0,25873.436,44.564453,0
24339.0,23843.197,495.80273,0
23093.0,22689.262,403.73828,0
22707.0,22317.008,389.9922,0
22656.0,22519.596,136.4043,0
22574.0,22859.838,285.8379,0
23418.0,23319.854,98.146484,0
25559.0,25573.838,14.837891,0
29311.0,29275.057,35.94336,0
31110.0,31575.248,465.24805,0
31696.0,31390.428,305.57227,0
31395.0,32057.004,662.0039,0
31142.0,31357.857,215.85742,0
30790.0,30812.438,22.4375,0
30392.0,30537.64,145.64062,0
30023.0,30167.18,144.17969,0
29665.0,29774.863,109.86328,0
29537.0,29620.398,83.39844,0
30377.0,30664.229,287.22852,0
33815.0,32883.484,931.5156,0
34011.0,34421.77,410.76953,0
33355.0,33274.105,80.89453,0
32553.0,32501.092,51.908203,0
30931.0,30925.371,5.6289062,0
28635.0,28193.299,441.70117,0
26258.0,25973.424,284.57617,0
24704.0,24374.447,329.55273,0
24106.0,23736.361,369.63867,0
23877.0,23668.004,208.9961,0
23995.0,23863.543,131.45703,0
24784.0,24708.139,75.86133,0
27665.0,26948.717,716.2832,0
31716.0,31890.695,174.69531,0
33260.0,33578.04,318.03906,0
32966.0,32897.008,68.99219,0
32037.0,32738.627,701.62695,0
31321.0,31553.143,232.14258,0
30661.0,30715.996,54.996094,0
30227.0,30246.586,19.585938,0
29939.0,29942.033,3.0332031,0
29425.0,29693.291,268.29102,0
29353.0,29291.059,61.941406,0
30346.0,30612.348,266.34766,0
33416.0,33050.12,365.8789,0
33689.0,33694.26,5.2617188,0
33135.0,33025.668,109.33203,0
32337.0,32323.875,13.125,0
30571.0,30787.291,216.29102,0
28115.0,27898.467,216.5332,0
25858.0,25417.654,440.3457,0
24200.0,23985.203,214.79688,0
23484.0,23242.426,241.57422,0
23217.0,23023.605,193.39453,0
23317.0,23179.098,137.90234,0
24073.0,24001.639,71.36133,0
26672.0,26204.266,467.73438,0
30653.0,30705.133,52.132812,0
32457.0,32557.863,100.86328,0
32266.0,32311.94,45.939453,0
31713.0,32052.809,339.8086,0
31412.0,31384.312,27.6875,0
30910.0,30973.994,63.99414,0
30293.0,30551.791,258.79102,0
30005.0,29931.19,73.81055,0
29552.0,29702.357,150.35742,0
29662.0,29365.314,296.68555,0
30591.0,30903.059,312.0586,0
33359.0,33024.836,334.16406,0
33452.0,33526.74,74.73828,0
32632.0,32753.479,121.478516,0
31968.0,31762.805,205.19531,0
30382.0,30517.463,135.46289,0
27927.0,27883.625,43.375,0
25466.0,25249.12,216.88086,0
23828.0,23545.342,282.6582,0
23068.0,22853.6,214.40039,0
22697.0,22593.984,103.015625,0
22617.0,22607.459,9.541016,0
23230.0,23186.027,43.972656,0
25209.0,25202.393,6.607422,0
29218.0,28878.568,339.43164,0
31094.0,31473.53,379.5293,0
31252.0,31200.102,51.898438,0
30925.0,31193.682,268.68164,0
30790.0,30773.033,16.966797,0
30819.0,30446.002,372.99805,0
30562.0,30646.566,84.56641,0
30539.0,30370.326,168.67383,0
30187.0,30384.781,197.78125,0
29966.0,29961.717,4.283203,0
30747.0,30663.148,83.85156,0
33382.0,33088.258,293.7422,0
33198.0,33575.504,377.5039,0
32394.0,32346.533,47.466797,0
31446.0,31512.465,66.46484,0
29697.0,30011.398,314.39844,0
27145.0,27271.521,126.521484,0
24905.0,24518.197,386.80273,0
23128.0,23023.713,104.28711,0
22164.0,22136.273,27.726562,0
21830.0,21630.857,199.14258,0
21724.0,21695.854,28.146484,0
22205.0,22212.154,7.154297,0
24147.0,24016.719,130.28125,0
27994.0,27736.51,257.49023,0
29556.0,30293.975,737.9746,0
29731.0,29740.613,9.613281,0
29809.0,29820.443,11.443359,0
29849.0,29888.701,39.70117,0
29912.0,29654.684,257.3164,0
29723.0,29767.037,44.03711,0
29656.0,29537.688,118.3125,0
29337.0,29463.39,126.390625,0
28876.0,29094.145,218.14453,0
29350.0,29297.867,52.132812,0
31655.0,31561.75,93.25,0
31658.0,31871.188,213.1875,0
30709.0,30825.209,116.208984,0
29608.0,29768.455,160.45508,0
28283.0,28242.719,40.28125,0
26165.0,26242.338,77.33789,0
24139.0,23862.264,276.73633,0
22423.0,22223.633,199.36719,0
21105.0,21254.15,149.15039,0
20583.0,20388.596,194.4043,0
20412.0,20257.836,154.16406,0
20598.0,20561.309,36.691406,0
21500.0,21258.77,241.23047,0
22830.0,22634.238,195.76172,0
24228.0,24298.824,70.82422,0
26084.0,25849.176,234.82422,0
26814.0,27215.473,401.47266,0
27117.0,26902.613,214.38672,0
26510.0,26864.553,354.55273,0
25805.0,25971.621,166.6211,0
25213.0,25190.893,22.107422,0
24627.0,24635.549,8.548828,0
24481.0,24355.307,125.69336,0
25787.0,25530.695,256.3047,0
28993.0,28400.172,592.8281,0
29293.0,29123.98,169.01953,0
28783.0,28596.51,186.49023,0
28221.0,27977.951,243.04883,0
27216.0,27009.125,206.875,0
25969.0,25391.395,577.60547,0
24274.0,23966.36,307.64062,0
22853.0,22539.803,313.19727,0
22130.0,21698.303,431.69727,0
21762.0,21428.902,333.09766,0
21679.0,21453.277,225.72266,0
21889.0,21806.373,82.62695,0
22484.0,22480.24,3.7597656,0
23286.0,23414.11,128.10938,0
23988.0,24319.482,331.48242,0
25363.0,24986.133,376.8672,0
26092.0,26289.045,197.04492,0
26028.0,26278.672,250.67188,0
25787.0,25751.783,35.216797,0
25565.0,25441.729,123.271484,0
25159.0,25227.965,68.96484,0
24756.0,24808.072,52.072266,0
24774.0,24727.498,46.501953,0
26181.0,26122.236,58.76367,0
29386.0,28905.666,480.33398,0
29859.0,29439.31,419.68945,0
29511.0,29222.184,288.8164,0
28974.0,28725.5,248.5,0
27829.0,27757.582,71.41797,0
26014.0,25964.404,49.595703,0
24084.0,23905.812,178.1875,0
22808.0,22354.023,453.97656,0
22228.0,22012.37,215.63086,0
22096.0,21989.213,106.78711,0
22211.0,22215.59,4.5898438,0
23069.0,22989.178,79.822266,0
25005.0,25254.379,249.3789,0
28866.0,28642.572,223.42773,0
31001.0,31279.123,278.12305,0
31386.0,31468.957,82.95703,0
31156.0,31673.32,517.3203,0
31053.0,31172.324,119.32422,0
30716.0,30809.092,93.0918,0
30125.0,30488.672,363.67188,0
29973.0,29851.18,121.82031,0
29770.0,29816.371,46.371094,0
29500.0,29814.385,314.38477,0
30036.0,30506.645,470.64453,0
32499.0,32358.434,140.5664,0
32738.0,33112.367,374.3672,0
32615.0,32127.195,487.8047,0
31824.0,31823.906,0.09375,0
30098.0,30172.783,74.7832,0
27463.0,27359.617,103.38281,0
24830.0,24790.26,39.740234,0
22953.0,22958.273,5.2734375,0
21969.0,21992.326,23.326172,0
21563.0,21475.54,87.46094,0
21471.0,21452.531,18.46875,0
22182.0,22046.69,135.31055,0
24225.0,24237.3,12.300781,0
28108.0,28158.162,50.16211,0
30431.0,30458.09,27.089844,0
30967.0,30832.002,134.99805,0
31255.0,31232.896,22.103516,0
31331.0,31500.033,169.0332,0
31202.0,31183.691,18.308594,0
30895.0,31019.844,124.84375,0
30761.0,30711.812,49.1875,0
30480.0,30606.959,126.958984,0
30609.0,30396.22,212.7793,0
31743.0,31605.715,137.28516,0
34840.0,33990.867,849.1328,0
34848.0,35181.023,333.02344,0
34191.0,34148.832,42.16797,0
33615.0,33369.363,245.63672,0
32435.0,32090.117,344.8828,0
29753.0,29841.088,88.08789,0
27372.0,26943.234,428.76562,0
25606.0,25360.234,245.76562,0
24807.0,24590.914,216.08594,0
24495.0,24317.863,177.13672,0
24633.0,24414.89,218.10938,0
25375.0,25266.19,108.81055,0
27400.0,27415.328,15.328125,0
31198.0,31055.943,142.05664,0
33049.0,33263.695,214.69531,0
33309.0,33104.35,204.64844,0
32861.0,33244.61,383.60938,0
32480.0,32586.81,106.81055,0
32070.0,31979.33,90.66992,0
31116.0,31697.701,581.7012,0
30722.0,30588.072,133.92773,0
30205.0,30328.92,123.91992,0
29940.0,29952.725,12.724609,0
30880.0,30922.508,42.507812,0
33760.0,33560.355,199.64453,0
33939.0,33945.71,6.7109375,0
33213.0,33230.14,17.140625,0
32521.0,32366.451,154.54883,0
31178.0,31069.168,108.83203,0
29036.0,28720.934,315.0664,0
26709.0,26396.586,312.41406,0
24858.0,24758.559,99.44141,0
23781.0,23839.04,58.039062,0
23260.0,23280.63,20.63086,0
23138.0,23154.693,16.69336,0
23346.0,23661.064,315.06445,0
24009.0,25028.922,1019.9219,1
25067.0,26948.283,1881.2832,1
25857.0,26522.123,665.12305,0
27008.0,26910.766,97.234375,0
27703.0,28129.438,426.4375,0
27867.0,28363.44,496.43945,0
27427.0,27994.252,567.25195,0
26487.0,27215.95,728.9492,0
25284.0,26053.268,769.2676,0
24235.0,24642.81,407.81055,0
23487.0,23764.293,277.29297,0
23734.0,24232.73,498.73047,0
25518.0,26290.342,772.3418,0
25724.0,25961.986,237.98633,0
25817.0,25561.363,255.63672,0
25885.0,25375.254,509.7461,0
25599.0,25105.857,493.14258,0
24654.0,24218.066,435.9336,0
23294.0,22887.168,406.83203,0
22051.0,21612.293,438.70703,0
21382.0,21044.832,337.16797,0
21285.0,20988.246,296.7539,0
21373.0,21406.25,33.25,0
21936.0,22025.658,89.6582,0
23208.0,23504.205,296.20508,0
25138.0,25676.133,538.1328,0
26208.0,26784.865,576.86523,0
27303.0,26846.195,456.8047,0
27590.0,27922.494,332.49414,0
27383.0,27769.928,386.92773,0
27071.0,27175.67,104.66992,0
26506.0,26772.137,266.13672,0
26065.0,26103.688,38.6875,0
25535.0,25667.025,132.02539,0
25411.0,25242.594,168.40625,0
26577.0,26410.791,166.20898,0
29655.0,29001.617,653.3828,0
29591.0,29631.305,40.304688,0
28912.0,28733.271,178.72852,0
28260.0,28083.264,176.73633,0
27101.0,27113.143,12.142578,0
25568.0,25267.434,300.5664,0
23630.0,23523.629,106.37109,0
22012.0,21842.705,169.29492,0
21066.0,20889.762,176.23828,0
20506.0,20397.125,108.875,0
20251.0,20262.123,11.123047,0
20261.0,20487.674,226.67383,0
20822.0,20970.828,148.82812,0
21841.0,21873.104,32.103516,0
22978.0,23107.795,129.79492,0
24906.0,24364.3,541.6992,0
26440.0,26118.918,321.08203,0
27000.0,26974.043,25.957031,0
26950.0,26913.525,36.47461,0
26495.0,26592.79,97.78906,0
25933.0,25971.613,38.61328,0
25409.0,25374.318,34.68164,0
25440.0,25090.664,349.33594,0
26784.0,26333.123,450.87695,0
28971.0,29161.297,190.29688,0
28737.0,28880.754,143.7539,0
28267.0,28126.727,140.27344,0
27502.0,27565.4,63.40039,0
26412.0,26299.635,112.365234,0
24868.0,24590.436,277.56445,0
23055.0,22846.611,208.38867,0
21211.0,21320.467,109.4668,0
20033.0,20067.504,34.503906,0
19423.0,19328.207,94.79297,0
19084.0,19066.21,17.789062,0
19031.0,19081.215,50.214844,0
19336.0,19426.736,90.73633,0
20051.0,20077.05,26.050781,0
20775.0,21110.86,335.85938,0
22546.0,22137.887,408.11328,0
23979.0,24089.465,110.46484,0
24796.0,24775.379,20.621094,0
25177.0,25134.41,42.589844,0
25533.0,25257.89,275.10938,0
25458.0,25563.605,105.60547,0
25318.0,25337.062,19.0625,0
25653.0,25354.832,298.16797,0
27417.0,26661.16,755.83984,0
29368.0,29864.135,496.13477,0
29373.0,29040.867,332.1328,0
28740.0,28872.145,132.14453,0
27864.0,27977.008,113.00781,0
26493.0,26634.15,141.15039,0
24571.0,24646.926,75.92578,0
22333.0,22515.557,182.55664,0
20844.0,20570.742,273.2578,0
20019.0,19985.129,33.871094,0
19738.0,19636.14,101.859375,0
19730.0,19656.76,73.240234,0
20423.0,20317.457,105.54297,0
22336.0,22396.48,60.48047,0
25816.0,26046.938,230.9375,0
27836.0,28382.85,546.8496,0
28753.0,28712.25,40.75,0
29265.0,29579.943,314.94336,0
29507.0,29849.984,342.98438,0
29574.0,29606.97,32.970703,0
29378.0,29580.598,202.59766,0
29207.0,29316.465,109.46484,0
28905.0,29114.74,209.74023,0
28791.0,28867.742,76.74219,0
30017.0,29667.922,349.07812,0
33001.0,32481.97,519.0293,0
33040.0,33354.324,314.32422,0
32338.0,32369.965,31.964844,0
31344.0,31484.762,140.76172,0
29719.0,29676.27,42.73047,0
27020.0,27032.203,12.203125,0
24587.0,24397.896,189.10352,0
22874.0,22748.596,125.4043,0
22015.0,21929.973,85.02734,0
21739.0,21526.273,212.72656,0
21837.0,21657.281,179.71875,0
22492.0,22510.604,18.603516,0
24644.0,24605.41,38.589844,0
28576.0,28561.998,14.001953,0
30472.0,30790.346,318.3457,0
31091.0,30637.355,453.64453,0
31114.0,31416.129,302.1289,0
31075.0,31233.107,158.10742,0
30932.0,30844.963,87.03711,0
30850.0,30738.94,111.06055,0
30544.0,30751.887,207.88672,0
30217.0,30324.742,107.74219,0
30285.0,30122.217,162.7832,0
31808.0,31306.742,501.2578,0
34450.0,34402.117,47.882812,0
34314.0,34379.62,65.62109,0
33468.0,33683.008,215.00781,0
32324.0,32639.13,315.13086,0
30452.0,30641.576,189.57617,0
27507.0,27677.67,170.66992,0
24880.0,24713.205,166.79492,0
23073.0,22944.785,128.21484,0
21945.0,22067.064,122.06445,0
21568.0,21361.129,206.8711,0
21492.0,21362.283,129.7168,0
21957.0,21990.809,33.808594,0
